Date,SP500,T10yAaa.lag,AaaBaa.lag,T10yT1y.lag
2000-04-11,-0.002575662457187,1.72,0.72,-0.34
2000-04-12,-0.022522936257881,1.73,0.72,-0.27
2000-04-13,-0.018338180696232,1.7,0.74,-0.2
2000-04-14,-0.060045097385255,1.7,0.75,-0.22
2000-04-17,0.032548110223989,1.78,0.75,-0.23
2000-04-18,0.028260296846717,1.74,0.76,-0.08
2000-04-19,-0.009856907930094,1.67,0.76,-0.02
2000-04-20,0.004940641267465,1.65,0.77,-0.09
2000-04-24,-0.003267740626521,1.63,0.78,-0.13
2000-04-25,0.032734293511894,1.62,0.8,-0.11
2000-04-26,-0.011196539129051,1.56,0.8,-0.04
2000-04-27,0.002686382231727,1.57,0.8,-0.05
2000-04-28,-0.008562610514615,1.52,0.82,0.02
2000-05-01,0.010833162429884,1.5,0.84,-0.01
2000-05-02,-0.015069531576142,1.45,0.85,0.05
2000-05-03,-0.021801500828094,1.47,0.85,0.09
2000-05-04,-0.003915527985884,1.49,0.85,0.17
2000-05-05,0.016227264385198,1.49,0.89,0.26
2000-05-08,-0.005922700633594,1.48,0.88,0.22
2000-05-09,-0.008482923862157,1.48,0.87,0.19
2000-05-10,-0.020815054171821,1.48,0.88,0.16
2000-05-11,0.017744106609447,1.53,0.88,0.11
2000-05-12,0.009297324724377,1.59,0.9,0.06
2000-05-15,0.021857137146535,1.61,0.91,0.07
2000-05-16,0.009375105595749,1.59,0.93,0.03
2000-05-17,-0.01251971810275,1.59,0.92,0
2000-05-18,-0.007341489650408,1.59,0.94,0.06
2000-05-19,-0.021279500999946,1.56,0.96,0.17
2000-05-22,-0.004437836638717,1.59,0.96,0.19
2000-05-23,-0.019362084026941,1.61,0.96,0.15
2000-05-24,0.018169184477266,1.61,0.94,0.15
2000-05-25,-0.012609113111525,1.57,0.95,0.18
2000-05-26,-0.002536655983267,1.56,0.94,0.12
2000-05-30,0.031733001780282,1.57,0.94,0.06
2000-05-31,-0.001301401880798,1.56,0.93,0.1
2000-06-01,0.019663269862961,1.59,0.93,-0.08
2000-06-02,0.019446456774674,1.57,0.94,-0.12
2000-06-05,-0.006540169090815,1.57,0.93,-0.08
2000-06-06,-0.006692993360635,1.52,0.92,-0.1
2000-06-07,0.009231268084489,1.47,0.92,-0.1
2000-06-08,-0.006607485200275,1.45,0.91,-0.1
2000-06-09,-0.003234471855291,1.44,0.91,-0.09
2000-06-12,-0.007544052165836,1.45,0.89,-0.1
2000-06-13,0.016080211940976,1.48,0.87,-0.11
2000-06-14,0.000748371117373,1.49,0.87,-0.06
2000-06-15,0.005553890962353,1.53,0.82,-0.07
2000-06-16,-0.009697050551745,1.55,0.81,-0.08
2000-06-19,0.014601399090037,1.61,0.76,-0.1
2000-06-20,-0.00678612922878,1.66,0.72,-0.11
2000-06-21,0.002152263407362,1.64,0.72,-0.09
2000-06-22,-0.018388167627191,1.62,0.73,-0.05
2000-06-23,-0.00739556315787,1.64,0.73,-0.04
2000-06-26,0.009548627201079,1.62,0.72,0
2000-06-27,-0.00327614825255,1.67,0.74,-0.05
2000-06-28,0.002939315874759,1.64,0.74,-0.06
2000-06-29,-0.008580674119661,1.65,0.75,-0.03
2000-06-30,0.008429461846206,1.64,0.76,-0.07
2000-07-03,0.010218520949274,1.66,0.74,-0.05
2000-07-05,-0.015989296454887,1.67,0.74,-0.07
2000-07-06,0.007192882238861,1.67,0.73,-0.07
2000-07-07,0.015145545446694,1.66,0.72,-0.05
2000-07-10,-0.002220347350119,1.65,0.72,-0.06
2000-07-11,0.003558271976918,1.63,0.71,-0.05
2000-07-12,0.008097454159042,1.63,0.7,-0.03
2000-07-13,0.001953936026458,1.52,0.77,-0.01
2000-07-14,0.009408493229631,1.61,0.69,-0.06
2000-07-17,0.000337702417116,1.57,0.67,-0.02
2000-07-18,-0.011151059457911,1.54,0.68,0.03
2000-07-19,-0.007917525780163,1.54,0.68,0.03
2000-07-20,0.009141859333906,1.56,0.68,0.01
2000-07-21,-0.010336950918888,1.61,0.68,-0.03
2000-07-24,-0.010799908066698,1.59,0.68,-0.06
2000-07-25,0.006928073530013,1.57,0.69,-0.03
2000-07-26,-0.015067422449461,1.57,0.69,-0.02
2000-07-27,-0.001929711396996,1.58,0.69,-0.01
2000-07-28,-0.02072203528363,1.55,0.69,-0.03
2000-07-31,0.007675250334475,1.55,0.7,-0.01
2000-08-01,0.005068116498952,1.56,0.71,-0.03
2000-08-02,0.000417112780815,1.57,0.7,-0.09
2000-08-03,0.009587663595892,1.6,0.7,-0.14
2000-08-04,0.007113753317342,1.6,0.71,-0.15
2000-08-07,0.011141175313907,1.63,0.7,-0.17
2000-08-08,0.002349739110563,1.58,0.71,-0.16
2000-08-09,-0.006719350410364,1.6,0.71,-0.2
2000-08-10,-0.008605220991383,1.74,0.7,-0.36
2000-08-11,0.007905641708091,1.76,0.71,-0.41
2000-08-14,0.013309296031502,1.75,0.7,-0.45
2000-08-15,-0.004791695114259,1.75,0.7,-0.43
2000-08-16,-0.003090181493199,1.73,0.7,-0.41
2000-08-17,0.010900918736465,1.72,0.7,-0.38
2000-08-18,-0.002911836638041,1.75,0.71,-0.4
2000-08-21,0.00518857083192,1.75,0.71,-0.41
2000-08-22,-0.00090070095711,1.76,0.71,-0.41
2000-08-23,0.005219522560221,1.79,0.72,-0.42
2000-08-24,0.001552668263618,1.82,0.71,-0.45
2000-08-25,-0.001234000868972,1.78,0.71,-0.47
2000-08-28,0.005058718972546,1.79,0.71,-0.47
2000-08-29,-0.002810913542261,1.78,0.71,-0.46
2000-08-30,-0.004813399256729,1.77,0.72,-0.44
2000-08-31,0.009992625470701,1.77,0.72,-0.44
2000-09-01,0.002033910046213,1.79,0.72,-0.49
2000-09-05,-0.00904282404862,1.83,0.71,-0.5
2000-09-06,-0.009888926573746,1.82,0.71,-0.49
2000-09-07,0.006852001568029,1.82,0.72,-0.47
2000-09-08,-0.005345346892795,1.79,0.72,-0.46
2000-09-11,-0.003512343733672,1.81,0.71,-0.46
2000-09-12,-0.004893586543064,1.79,0.73,-0.43
2000-09-13,0.001968414789326,1.8,0.76,-0.39
2000-09-14,-0.002724437725959,1.83,0.75,-0.38
2000-09-15,-0.010221718578237,1.82,0.76,-0.34
2000-09-18,-0.014637860316635,1.86,0.74,-0.26
2000-09-19,0.010597786029665,1.86,0.75,-0.19
2000-09-20,-0.005880712478947,1.84,0.73,-0.23
2000-09-21,-0.00157904106962,1.82,0.73,-0.19
2000-09-22,-0.000227815181432,1.82,0.73,-0.21
2000-09-25,-0.006711092281917,1.84,0.71,-0.23
2000-09-26,-0.008247833431885,1.82,0.71,-0.25
2000-09-27,-0.000448538451869,1.82,0.7,-0.27
2000-09-28,0.021991619390319,1.84,0.7,-0.24
2000-09-29,-0.015047975419206,1.82,0.68,-0.27
2000-10-02,-0.000194956732501,1.84,0.7,-0.27
2000-10-03,-0.006825787727314,1.86,0.72,-0.23
2000-10-04,0.005495008377626,1.83,0.71,-0.2
2000-10-05,0.00136562622566,1.81,0.7,-0.16
2000-10-06,-0.019183329320196,1.8,0.72,-0.19
2000-10-09,-0.004951921491385,1.81,0.72,-0.24
2000-10-10,-0.010763631811805,NA,NA,NA
2000-10-11,-0.016303582957151,1.76,0.78,-0.26
2000-10-12,-0.025840455476037,1.81,0.8,-0.24
2000-10-13,0.032836407686827,1.83,0.81,-0.2
2000-10-16,0.00032738113689,1.84,0.8,-0.2
2000-10-17,-0.018094977150096,1.83,0.8,-0.23
2000-10-18,-0.005824440573185,1.85,0.79,-0.24
2000-10-19,0.034153361940463,1.87,0.81,-0.25
2000-10-20,0.005865740436144,1.86,0.8,-0.3
2000-10-23,-0.000823590727878,1.85,0.8,-0.3
2000-10-24,0.001682213475433,1.86,0.82,-0.34
2000-10-25,-0.024054449586498,1.81,0.85,-0.34
2000-10-26,-0.000337138656421,1.8,0.85,-0.34
2000-10-27,0.011035028318765,1.75,0.85,-0.36
2000-10-30,0.013735586593268,1.74,0.84,-0.39
2000-10-31,0.021740132874673,1.72,0.84,-0.39
2000-11-01,-0.005739155318599,1.72,0.84,-0.35
2000-11-02,0.004983253366857,1.75,0.82,-0.36
2000-11-03,-0.001141856064686,1.72,0.82,-0.35
2000-11-06,0.003847665528053,1.71,0.81,-0.3
2000-11-07,-0.000223421302962,1.69,0.81,-0.29
2000-11-08,-0.015902322552713,1.69,0.81,-0.29
2000-11-09,-0.006506713915192,1.66,0.82,-0.29
2000-11-10,-0.024700137223283,1.68,0.82,-0.31
2000-11-13,-0.010834607212039,1.7,0.8,-0.29
2000-11-14,0.023181365408181,1.72,0.8,-0.33
2000-11-15,0.004948226296325,1.71,0.81,-0.35
2000-11-16,-0.012664390693395,1.7,0.82,-0.38
2000-11-17,-0.00335760022541,1.72,0.82,-0.39
2000-11-20,-0.018522173528103,1.76,0.82,-0.38
2000-11-21,0.003516757380834,1.77,0.84,-0.39
2000-11-22,-0.018721674847908,1.77,0.87,-0.4
2000-11-24,0.014571645085896,1.75,0.86,-0.48
2000-11-27,0.005351664009263,1.76,0.87,-0.49
2000-11-28,-0.009593904117533,1.77,0.88,-0.47
2000-11-29,0.004361503808219,1.79,0.81,-0.46
2000-11-30,-0.020310311646429,1.82,0.81,-0.43
2000-12-01,0.000212935242762,1.83,0.81,-0.44
2000-12-04,0.007378255712999,1.84,0.82,-0.41
2000-12-05,0.038183336933215,1.84,0.82,-0.35
2000-12-06,-0.018387672024021,1.88,0.81,-0.36
2000-12-07,-0.005870059616614,1.93,0.8,-0.4
2000-12-08,0.019415054517721,1.91,0.81,-0.42
2000-12-11,0.00749792510682,1.92,0.82,-0.42
2000-12-12,-0.006556658329414,1.88,0.83,-0.42
2000-12-13,-0.008194382946092,1.89,0.83,-0.43
2000-12-14,-0.014113896069975,1.92,0.82,-0.45
2000-12-15,-0.021696411811092,1.95,0.82,-0.47
2000-12-18,0.008038303660213,1.97,0.8,-0.45
2000-12-19,-0.013042648360551,2,0.81,-0.41
2000-12-20,-0.031796127294395,2,0.81,-0.39
2000-12-21,0.007969797342973,2.07,0.8,-0.38
2000-12-22,0.024094350867642,2.11,0.78,-0.3
2000-12-26,0.007050389262534,2.11,0.79,-0.23
2000-12-27,0.010385518368947,2.1,0.79,-0.27
2000-12-28,0.003980214308658,2.05,0.81,-0.21
2000-12-29,-0.010502972420797,2.02,0.81,-0.27
2001-01-02,-0.028432333931281,2.04,0.84,-0.2
2001-01-03,0.048884070144594,2.16,0.83,-0.19
2001-01-04,-0.010608546554821,1.97,0.86,0.1
2001-01-05,-0.026592837881725,2.06,0.85,0.21
2001-01-08,-0.001919653229369,2.15,0.84,0.33
2001-01-09,0.003804941652222,2.13,0.81,0.33
2001-01-10,0.009540727877321,2.1,0.82,0.27
2001-01-11,0.010264835782403,2.01,0.82,0.28
2001-01-12,-0.006252376005113,2.03,0.82,0.3
2001-01-16,0.006124300690787,1.98,0.82,0.29
2001-01-17,0.002123358933197,1.95,0.78,0.29
2001-01-18,0.013819390776624,1.94,0.78,0.28
2001-01-19,-0.004036364371038,1.97,0.75,0.36
2001-01-22,0.000268101312047,1.96,0.74,0.4
2001-01-23,0.012947319316011,1.95,0.76,0.46
2001-01-24,0.002862720709771,1.94,0.73,0.45
2001-01-25,-0.004989365854791,1.89,0.72,0.47
2001-01-26,-0.001887629529625,1.9,0.73,0.46
2001-01-29,0.00678170022217,1.92,0.73,0.49
2001-01-30,0.006983436040797,1.93,0.72,0.54
2001-01-31,-0.005635564294487,1.93,0.72,0.56
2001-02-01,0.005446274104173,1.92,0.7,0.59
2001-02-02,-0.017628461907604,1.94,0.69,0.54
2001-02-05,0.003580241821723,1.93,0.7,0.5
2001-02-06,-0.001514868885548,1.9,0.69,0.48
2001-02-07,-0.008443690434783,1.89,0.69,0.48
2001-02-08,-0.00625417114574,2.05,0.72,0.37
2001-02-09,-0.013425265565743,2.06,0.72,0.36
2001-02-12,0.01175789505835,2.09,0.7,0.35
2001-02-13,-0.008689772761012,2.1,0.72,0.35
2001-02-14,-0.002186195151979,2.02,0.8,0.3
2001-02-15,0.008090730622683,1.97,0.8,0.29
2001-02-16,-0.019086287046289,1.96,0.81,0.29
2001-02-20,-0.017508954080204,2.01,0.8,0.33
2001-02-21,-0.018680858895006,1.99,0.82,0.34
2001-02-22,-0.001953737555318,1.99,0.83,0.4
2001-02-23,-0.005570924802299,2.01,0.83,0.47
2001-02-26,0.017338769147118,2.02,0.84,0.52
2001-02-27,-0.007689396123973,2.04,0.85,0.57
2001-02-28,-0.014412471718632,2.02,0.84,0.49
2001-03-01,0.001039863578328,2.05,0.83,0.45
2001-03-02,-0.005695981646619,2.06,0.82,0.42
2001-03-05,0.005841032076243,2.05,0.82,0.47
2001-03-06,0.009931121164443,2.02,0.81,0.47
2001-03-07,0.006431630035131,2.03,0.82,0.49
2001-03-08,0.002255950576903,2.04,0.81,0.48
2001-03-09,-0.02507572509429,2.05,0.82,0.47
2001-03-12,-0.044140783141033,2.01,0.81,0.49
2001-03-13,0.014719630141765,2.03,0.83,0.49
2001-03-14,-0.026181892890109,2.01,0.84,0.52
2001-03-15,0.005854125809959,2.12,0.86,0.55
2001-03-16,-0.01981918339886,2.16,0.87,0.62
2001-03-19,0.017473136381621,2.14,0.89,0.59
2001-03-20,-0.024372000642502,2.13,0.89,0.57
2001-03-21,-0.018086276850115,2.16,0.9,0.6
2001-03-22,-0.004071995928028,2.16,0.9,0.63
2001-03-23,0.019713495937858,2.16,0.91,0.63
2001-03-26,0.011219200241236,2.14,0.9,0.63
2001-03-27,0.025253479770521,2.14,0.91,0.67
2001-03-28,-0.024733008631351,2.07,0.91,0.71
2001-03-29,-0.004641061000516,2.12,0.91,0.75
2001-03-30,0.010726709241983,2.11,0.91,0.82
2001-04-02,-0.012540240050005,2.13,0.91,0.84
2001-04-03,-0.034998474863696,2.1,0.9,0.88
2001-04-04,-0.002905325417879,2.14,0.89,0.93
2001-04-05,0.042752912564572,2.15,0.89,0.97
2001-04-06,-0.02018594776879,2.13,0.9,0.97
2001-04-09,0.008084625741152,2.16,0.9,0.99
2001-04-10,0.026706218534383,2.16,0.88,0.99
2001-04-11,-0.00213342151773,2.12,0.87,1.05
2001-04-12,0.014991393250797,2.08,0.88,1.01
2001-04-16,-0.003232888937574,2.03,0.89,1
2001-04-17,0.010229948435322,2.01,0.89,1.02
2001-04-18,0.038153224612819,2.04,0.89,1.04
2001-04-19,0.012464721574599,2.07,0.88,1.17
2001-04-20,-0.00857944945289,2.03,0.88,1.33
2001-04-23,-0.015093459962399,2.01,0.86,1.41
2001-04-24,-0.012236023096761,2.05,0.85,1.43
2001-04-25,0.015815169334221,2.02,0.83,1.46
2001-04-26,0.004684854284302,2.02,0.83,1.43
2001-04-27,0.01489837168867,2.01,0.82,1.37
2001-04-30,-0.002869191690368,1.95,0.81,1.43
2001-05-01,0.01349834133369,1.93,0.8,1.41
2001-05-02,0.000781502644055,1.96,0.79,1.39
2001-05-03,-0.014984400402496,1.91,0.79,1.36
2001-05-04,0.014337158041675,1.92,0.78,1.33
2001-05-07,-0.002450458126365,1.95,0.78,1.42
2001-05-08,-0.001829960415521,1.98,0.77,1.48
2001-05-09,-0.004497819849755,1.99,0.77,1.54
2001-05-10,-0.000286758371409,1.99,0.77,1.51
2001-05-11,-0.007605458518435,1.95,0.79,1.53
2001-05-14,0.002605639984235,1.88,0.79,1.62
2001-05-15,0.000416190629554,1.89,0.79,1.67
2001-05-16,0.028055524722501,1.9,0.79,1.75
2001-05-17,0.002720053923211,1.89,0.77,1.76
2001-05-18,0.002689432585347,1.85,0.76,1.71
2001-05-21,0.016024663994689,1.86,0.76,1.62
2001-05-22,-0.002631332381394,1.85,0.76,1.58
2001-05-23,-0.015648195578687,1.86,0.77,1.63
2001-05-24,0.003191051380369,1.9,0.79,1.66
2001-05-25,-0.011886310355553,1.85,0.8,1.73
2001-05-29,-0.007824599968594,1.85,0.8,1.76
2001-05-30,-0.015779356830256,1.83,0.81,1.78
2001-05-31,0.006182367471436,1.82,0.81,1.79
2001-06-01,0.003854657896243,1.86,0.79,1.8
2001-06-04,0.005095344420171,1.83,0.8,1.72
2001-06-05,0.012906511152814,1.85,0.8,1.67
2001-06-06,-0.010604671070517,1.87,0.79,1.68
2001-06-07,0.005441677531422,1.9,0.79,1.65
2001-06-08,-0.009441752309107,1.89,0.79,1.7
2001-06-11,-0.00839105969371,1.86,0.79,1.74
2001-06-12,0.001163204450451,1.88,0.78,1.68
2001-06-13,-0.01141176393499,1.89,0.79,1.65
2001-06-14,-0.017656559525242,1.88,0.79,1.68
2001-06-15,-0.004527114903522,1.88,0.79,1.7
2001-06-18,-0.004895135563378,1.93,0.78,1.74
2001-06-19,0.003428243623356,1.94,0.79,1.79
2001-06-20,0.00867105027727,1.94,0.79,1.78
2001-06-21,0.011300125686503,1.94,0.8,1.79
2001-06-22,-0.009494962824298,1.93,0.81,1.75
2001-06-25,-0.005523858750085,1.95,0.8,1.73
2001-06-26,-0.00151104260616,1.94,0.81,1.68
2001-06-27,-0.004687374751429,1.92,0.8,1.71
2001-06-28,0.012415694605658,1.87,0.81,1.67
2001-06-29,-0.001485318877384,1.84,0.82,1.66
2001-07-02,0.010028092748607,1.83,0.82,1.7
2001-07-03,-0.001837203195373,1.83,0.84,1.63
2001-07-05,-0.012397781452265,1.83,0.84,1.7
2001-07-06,-0.023778751591062,1.82,0.85,1.74
2001-07-09,0.006855443144328,1.84,0.85,1.78
2001-07-10,-0.014502635099182,1.85,0.84,1.71
2001-07-11,-0.001134747090484,1.87,0.84,1.71
2001-07-12,0.023414984280161,1.9,0.84,1.71
2001-07-13,0.006221636183764,1.89,0.85,1.67
2001-07-16,-0.010942534095118,1.88,0.83,1.63
2001-07-17,0.009921915269546,1.9,0.84,1.58
2001-07-18,-0.005557044436707,1.89,0.84,1.59
2001-07-19,0.006034581848589,1.95,0.83,1.55
2001-07-20,-0.00343798151943,1.94,0.84,1.53
2001-07-23,-0.016504069182109,1.93,0.84,1.56
2001-07-24,-0.016405471095265,1.93,0.84,1.54
2001-07-25,0.015951946451383,1.92,0.82,1.54
2001-07-26,0.010395313648685,1.91,0.83,1.58
2001-07-27,0.002399496325119,1.93,0.83,1.6
2001-07-30,-0.001078624712171,1.95,0.82,1.56
2001-07-31,0.005555191767243,1.94,0.82,1.55
2001-08-01,0.003872904801507,1.96,0.82,1.54
2001-08-02,0.003956163451655,1.95,0.81,1.55
2001-08-03,-0.005256489507198,1.92,0.82,1.6
2001-08-06,-0.011487474297155,1.91,0.81,1.63
2001-08-07,0.003260077397098,1.92,0.83,1.63
2001-08-08,-0.017480014856315,1.92,0.82,1.64
2001-08-09,-8.44754423852123E-05,2.06,0.82,1.53
2001-08-10,0.005670733180762,2.02,0.82,1.56
2001-08-13,0.000949005899909,2.05,0.82,1.54
2001-08-14,-0.003835177629204,2.07,0.82,1.54
2001-08-15,-0.007366528713538,2.07,0.82,1.51
2001-08-16,0.003085178332601,2.05,0.81,1.53
2001-08-17,-0.016803442741319,2.07,0.82,1.52
2001-08-20,0.00809136487265,2.14,0.83,1.45
2001-08-21,-0.012153029747328,2.1,0.83,1.47
2001-08-22,0.006932045963517,2.13,0.85,1.46
2001-08-23,-0.002767117831127,2.09,0.85,1.47
2001-08-24,0.019463667844045,2.07,0.85,1.43
2001-08-27,-0.004839057015013,2.07,0.84,1.45
2001-08-28,-0.015123798312277,2.07,0.84,1.43
2001-08-29,-0.011211856151385,2.11,0.84,1.39
2001-08-30,-0.017150152517938,2.14,0.83,1.34
2001-08-31,0.00402184482803,2.13,0.84,1.41
2001-09-04,-0.000564755701336,2.07,0.83,1.44
2001-09-05,-0.00105970922943,2.04,0.84,1.44
2001-09-06,-0.02264473952491,2.05,0.85,1.5
2001-09-07,-0.018812873630358,2.09,0.85,1.46
2001-09-10,0.006206646856275,2.14,0.85,1.51
2001-09-17,-0.050467956119645,2.14,0.85,1.53
2001-09-18,-0.005821885487279,2.59,0.86,1.91
2001-09-19,-0.016243708789403,2.62,0.86,2.03
2001-09-20,-0.03155252020246,2.66,0.86,2.2
2001-09-21,-0.019217743655144,2.65,0.87,2.19
2001-09-24,0.038242592328926,2.67,0.86,2.17
2001-09-25,0.008751279096154,2.62,0.86,2.17
2001-09-26,-0.00518004040975,2.64,0.84,2.21
2001-09-27,0.011423625042951,2.61,0.85,2.17
2001-09-28,0.02168515631396,2.62,0.85,2.15
2001-10-01,-0.002298537683468,2.57,0.85,2.11
2001-10-02,0.01223043071777,2.59,0.85,2.08
2001-10-03,0.019731262179499,2.54,0.88,2.1
2001-10-04,-0.002474450663276,2.54,0.89,2.12
2001-10-05,0.001634742837772,2.5,0.88,2.16
2001-10-08,-0.008379447691783,2.52,0.88,2.19
2001-10-09,-0.005369933636365,NA,NA,NA
2001-10-10,0.02267911820494,2.49,0.87,2.27
2001-10-11,0.015093853148058,2.46,0.88,2.26
2001-10-12,-0.005280796705704,2.41,0.89,2.25
2001-10-15,-0.001531006012156,2.44,0.89,2.28
2001-10-16,0.006912018206393,2.45,0.89,2.23
2001-10-17,-0.018808418730366,2.45,0.88,2.22
2001-10-18,-0.007904204076551,2.42,0.89,2.22
2001-10-19,0.00454696438536,2.43,0.88,2.22
2001-10-22,0.015180282048761,2.42,0.87,2.29
2001-10-23,-0.0047087427441,2.41,0.87,2.28
2001-10-24,0.000387028460274,2.41,0.87,2.29
2001-10-25,0.013627707082984,2.4,0.88,2.29
2001-10-26,0.004100354182741,2.42,0.88,2.3
2001-10-29,-0.024106545567609,2.43,0.88,2.27
2001-10-30,-0.017314960258631,2.44,0.88,2.32
2001-10-31,-9.44531171764851E-06,2.47,0.88,2.33
2001-11-01,0.02268876076949,2.51,0.87,2.23
2001-11-02,0.002855411237962,2.51,0.86,2.14
2001-11-05,0.014283101204724,2.5,0.87,2.3
2001-11-06,0.014421656399666,2.47,0.87,2.26
2001-11-07,-0.002738616045312,2.49,0.87,2.33
2001-11-08,0.002452618012998,2.48,0.87,2.29
2001-11-09,0.001581187030215,2.42,0.86,2.32
2001-11-12,-0.001769023606402,2.41,0.86,2.32
2001-11-13,0.018393206395521,NA,NA,NA
2001-11-14,0.001859400674182,2.37,0.87,2.34
2001-11-15,0.000902169166801,2.34,0.85,2.41
2001-11-16,-0.003147866790945,2.27,0.83,2.45
2001-11-19,0.010839936995698,2.26,0.81,2.5
2001-11-20,-0.00732440072222,2.27,0.81,2.49
2001-11-21,-0.004939282350185,2.27,0.81,2.57
2001-11-23,0.011637896146468,2.21,0.8,2.6
2001-11-26,0.006135906838379,2.17,0.8,2.63
2001-11-27,-0.006866362913381,2.17,0.79,2.62
2001-11-28,-0.018420007739691,2.14,0.87,2.62
2001-11-29,0.010296585159018,2.14,0.87,2.72
2001-11-30,-0.000657995796988,2.21,0.86,2.76
2001-12-03,-0.008416492369558,2.24,0.86,2.72
2001-12-04,0.013100837588459,2.26,0.88,2.67
2001-12-05,0.022072836804751,2.28,0.87,2.63
2001-12-06,-0.00278080999471,2.19,0.88,2.65
2001-12-07,-0.007559921675241,2.16,0.87,2.69
2001-12-10,-0.015995192813451,1.68,1.28,2.94
2001-12-11,-0.002784784893451,1.71,1.29,3
2001-12-12,0.000272611415908,1.57,1.44,3.01
2001-12-13,-0.015679765838188,1.61,1.43,2.89
2001-12-14,0.003308819679003,1.56,1.42,2.93
2001-12-17,0.00998481727288,1.49,1.42,3.02
2001-12-18,0.007517827590119,1.52,1.45,3.02
2001-12-19,0.005792882180148,1.5,1.44,2.92
2001-12-20,-0.00841240740642,1.53,1.41,2.85
2001-12-21,0.004341671240208,1.51,1.41,2.86
2001-12-24,-0.000209641235174,1.48,1.39,2.89
2001-12-26,0.004115027437734,NA,NA,2.94
2001-12-27,0.006728843944819,1.44,1.38,2.88
2001-12-28,0.00335614055119,1.5,1.38,2.86
2001-12-31,-0.011208002766782,1.53,1.34,2.89
2002-01-02,0.005723683414382,1.54,1.31,2.9
2002-01-03,0.009138210015535,1.5,1.32,2.92
2002-01-04,0.006193921629688,1.53,1.29,2.92
2002-01-07,-0.006520083779636,1.49,1.29,2.93
2002-01-08,-0.003594821589798,1.5,1.3,2.9
2002-01-09,-0.004810291511042,1.5,1.3,2.91
2002-01-10,0.001219916282746,1.5,1.28,2.93
2002-01-11,-0.009512981743034,1.53,1.29,2.9
2002-01-14,-0.006295914394774,1.56,1.3,2.94
2002-01-15,0.006810765261911,1.58,1.3,2.91
2002-01-16,-0.016378520307503,1.57,1.29,2.89
2002-01-17,0.009980500895812,1.58,1.29,2.87
2002-01-18,-0.009971623437164,1.53,1.29,2.89
2002-01-22,-0.00736122755331,1.52,1.34,2.86
2002-01-23,0.007893285938508,1.51,1.34,2.85
2002-01-24,0.003512738356995,1.52,1.35,2.9
2002-01-25,0.000997607577617,1.5,1.35,2.85
2002-01-28,-0.000194119145538,1.46,1.35,2.85
2002-01-29,-0.029030147043075,1.42,1.36,2.84
2002-01-30,0.011679179663279,1.47,1.37,2.79
2002-01-31,0.014823542771167,1.49,1.4,2.79
2002-02-01,-0.007103564187944,1.47,1.38,2.78
2002-02-04,-0.025048237653525,1.48,1.38,2.8
2002-02-05,-0.004046699972119,1.51,1.42,2.75
2002-02-06,-0.005990282514577,1.53,1.45,2.7
2002-02-07,-0.003087303639663,1.57,1.44,2.72
2002-02-08,0.014749394964113,1.61,1.44,2.73
2002-02-11,0.014238312622987,1.6,1.43,2.74
2002-02-12,-0.004000961540564,1.61,1.41,2.7
2002-02-13,0.009892228456765,1.61,1.38,2.71
2002-02-14,-0.001816590291089,1.56,1.37,2.74
2002-02-15,-0.011077834154741,1.58,1.37,2.69
2002-02-19,-0.019054196831757,1.62,1.36,2.66
2002-02-20,0.013423279653597,1.63,1.36,2.65
2002-02-21,-0.01563187098209,1.64,1.37,2.64
2002-02-22,0.008190626490589,1.62,1.35,2.63
2002-02-25,0.017815553312724,1.63,1.35,2.62
2002-02-26,-4.51133703904816E-05,1.63,1.35,2.6
2002-02-27,0.000459619608594,1.61,1.35,2.62
2002-02-28,-0.002851221362173,1.66,1.34,2.57
2002-03-01,0.022381936759722,1.64,1.34,2.63
2002-03-04,0.019303840599389,1.63,1.34,2.65
2002-03-05,-0.006695692858893,1.6,1.34,2.66
2002-03-06,0.014405318809067,1.58,1.32,2.66
2002-03-07,-0.004508009467743,1.59,1.32,2.72
2002-03-08,0.005831590240683,1.53,1.3,2.79
2002-03-11,0.003386783383778,1.5,1.29,2.76
2002-03-12,-0.00229669147594,1.5,1.28,2.74
2002-03-13,-0.009906654271424,1.5,1.28,2.75
2002-03-14,-0.000910158569481,1.54,1.28,2.76
2002-03-15,0.011314362322798,1.51,1.28,2.81
2002-03-18,-0.000523208282507,1.53,1.28,2.74
2002-03-19,0.004058494012949,1.52,1.28,2.67
2002-03-20,-0.015882290043103,1.54,1.29,2.72
2002-03-21,0.001509464895337,1.53,1.28,2.74
2002-03-22,-0.004247964009511,1.49,1.29,2.73
2002-03-25,-0.014759697732912,1.48,1.3,2.7
2002-03-26,0.005831686433082,1.48,1.26,2.66
2002-03-27,0.005334904832544,1.5,1.26,2.66
2002-03-28,0.002452091819326,1.5,1.31,2.7
2002-04-01,-0.000741065349762,1.48,1.33,2.72
2002-04-02,-0.008566626024345,1.46,1.32,2.68
2002-04-03,-0.010043570147445,1.5,1.31,2.68
2002-04-04,0.000834858428387,1.51,1.32,2.69
2002-04-05,-0.003210206162439,1.52,1.32,2.67
2002-04-08,0.00227761326417,1.54,1.31,2.68
2002-04-09,-0.006678303183344,1.54,1.31,2.64
2002-04-10,0.011270938110601,1.53,1.32,2.67
2002-04-11,-0.023974391934642,1.52,1.32,2.72
2002-04-12,0.006610462652368,1.52,1.31,2.71
